999479,5104444,3002561,pv,1512195921
999479,3327107,3002561,pv,1512198476
999479,4708677,4145813,pv,1512198587
999479,1938129,4718907,pv,1512199982
999479,2744384,428367,pv,1512201325
999479,3428339,428367,pv,1512201362
999479,3431200,428367,pv,1512201373
999479,1697116,428367,pv,1512201416
999479,3864515,428367,pv,1512201532
999479,2365962,428367,pv,1512201594
999479,1697116,428367,pv,1512201651
999479,3431200,428367,buy,1512201863
999479,1282559,428367,pv,1512201903
999479,1787095,428367,pv,1512201955
999479,4257934,4022701,pv,1512202014
999479,2596178,3102419,pv,1512202042
999479,4027542,3102419,pv,1512202098
999479,4027005,3002561,pv,1512202142
999479,957776,3002561,pv,1512202245
999479,4027005,3002561,pv,1512202370
999479,957776,3002561,pv,1512202421
999479,4027005,3002561,pv,1512202695
999479,957776,3002561,cart,1512202837
999479,4027005,3002561,pv,1512202841
999479,957776,3002561,pv,1512202848
999479,994901,3102419,pv,1512204754
999479,957776,3002561,pv,1512204801
999479,4874068,3102419,pv,1512204817
999479,957776,3002561,pv,1512204835
999479,4027005,3002561,pv,1512204902
999479,4830128,4159811,pv,1512216068
999479,1783451,4145813,pv,1512281200
999479,4183800,3002561,pv,1512281303
999479,2029994,3002561,pv,1512281397
999479,4585679,3002561,pv,1512282053
999479,1447020,3002561,pv,1512282082
999479,4574698,3002561,buy,1512282400
999479,957776,3002561,pv,1512283582
999479,4333226,4145813,pv,1512283657
999479,4287232,2939262,pv,1512283709
999479,3593296,3102419,pv,1512283744
999479,957776,3002561,pv,1512283923
999479,3754211,2939262,pv,1512284079
999479,1634157,4082778,pv,1512284092
999479,4756904,2939262,pv,1512284114
999479,1795470,2939262,cart,1512285396
999479,4574698,3002561,pv,1512315465
999479,2186,1045172,pv,1512315715
999482,863299,2419959,pv,1511681441
999482,2521786,3983988,pv,1511691086
999482,4081196,4789432,pv,1511796638
999482,1985722,4789432,pv,1511796710
999482,623941,4789432,pv,1511796906
999482,2314045,4789432,pv,1511796922
999482,3001599,4789432,pv,1511796954
999482,4081196,4789432,pv,1511796965
999482,1985722,4789432,pv,1511796977
999482,3765279,4789432,pv,1511797052
999482,1985722,4789432,pv,1511797128
999482,3520476,4789432,pv,1511797200
999482,4081196,4789432,buy,1511797465
999482,1273229,1464116,pv,1511797545
999482,5045103,4712571,pv,1511835149
999482,5074935,1464116,pv,1511934333
999482,4225567,1464116,pv,1511934385
999482,213747,1464116,pv,1511934433
999482,3885684,1464116,pv,1511934528
999482,2126492,1464116,pv,1511934617
999482,3329825,1464116,pv,1511934633
999482,1009353,1464116,pv,1511934705
999482,3885684,1464116,pv,1511934719
999482,4225567,1464116,buy,1511934852
999482,257060,2939262,pv,1511966339
999482,4387319,3289575,pv,1512195958
999482,4081196,4789432,pv,1512294649
999484,2354062,1789614,pv,1511587082
999484,219458,1789614,pv,1511587160
999484,441015,2367907,pv,1511681069
999484,886250,4015820,pv,1511681092
999484,2780643,3398567,fav,1511694298
999484,2791677,3398567,pv,1511706846
999484,2780643,3398567,cart,1511788807
999484,1514061,4719814,pv,1511791091
999484,2780643,3398567,pv,1511791774
999484,3826565,1789614,pv,1511875636
999484,3483314,874415,pv,1511938915
999484,2780643,3398567,pv,1512039083
999484,2292521,1789614,pv,1512039740
999484,2780643,3398567,pv,1512040106
999484,236198,1943989,pv,1512045828
999484,1803537,2616773,pv,1512045853
999484,2578033,4069500,pv,1512046415
999484,810653,4756105,pv,1512046680
999484,3680414,1320293,pv,1512046736
999484,869446,4756105,pv,1512046749
999484,3771143,4145813,pv,1512046758
999484,4203288,2393184,pv,1512046783
999484,130091,773961,pv,1512047761
999484,134596,1789614,pv,1512047947
999484,2780643,3398567,pv,1512104078
999484,1925177,1789614,pv,1512105004
999484,3826565,1789614,pv,1512105022
999484,2780643,3398567,pv,1512105245
999484,1756011,1963052,pv,1512187701
999484,2762170,1008362,pv,1512201144
999484,953221,4756105,pv,1512269755
999484,3652345,3794706,pv,1512307547
999498,921392,4756105,pv,1511564242
999498,4976931,4827537,pv,1511564271
999498,253311,2885642,pv,1511628688
999498,3868165,4756105,pv,1511697216
999498,1193566,4756105,pv,1511697246
999498,2427331,1568197,pv,1511697345
999498,1964393,901282,buy,1511775717
999498,1177406,1787510,pv,1511788873
999498,4597044,4145813,pv,1511870740
999498,3981393,3002561,pv,1511870757
999498,1848049,4145813,pv,1511870818
999498,3200125,4145813,pv,1511870875
999498,1497354,4145813,pv,1511870882
999498,5019683,4145813,pv,1511870894
999498,1245761,4145813,pv,1511870958
999498,1799095,4145813,pv,1511871077
999498,5078477,4145813,pv,1511871143
999498,4850114,3002561,pv,1511871239
999498,1146571,3102419,pv,1511871379
999498,2116719,2064458,pv,1511894415
999498,5121559,1787510,pv,1511894513
999498,1546192,2640118,pv,1511894992
999498,2611634,2640118,pv,1511900820
999498,2028977,1787510,pv,1511901014
999498,1814618,3102419,pv,1511901031
999498,4597044,4145813,pv,1511901170
999498,716484,4756105,pv,1511901199
999498,298393,1787510,pv,1511901260
999498,4739017,1817004,pv,1511901306
999498,4362201,982926,pv,1511901469
999498,4031857,3102419,pv,1511901475
999498,303859,3002561,cart,1511901526
999498,5028469,4756105,pv,1511901682
999498,2806582,1787510,pv,1511901720
999498,2061075,3002561,pv,1511901738
999498,5029030,4756105,pv,1511901784
999498,395996,982926,pv,1511901819
999498,3862124,3549297,pv,1511958171
999498,1457154,360294,pv,1511958881
999498,2754811,360294,pv,1511958902
999498,2839005,360294,pv,1511959180
999498,2626155,2640118,pv,1511992572
999498,1309614,2640118,pv,1511992699
999498,2626155,2640118,pv,1511992831
999498,2181277,2640118,pv,1511992851
999498,2626155,2640118,pv,1511992899
999498,638372,2735466,pv,1512218333
999498,3806650,2735466,cart,1512218582
999498,4231828,2735466,pv,1512218764
999498,4939374,2735466,pv,1512218785
999498,4231828,2735466,pv,1512218806
999498,1307396,2735466,pv,1512218879
999498,1160142,2735466,pv,1512218956
999498,2402568,2735466,pv,1512218978
999498,3301634,2735466,pv,1512219083
999498,850050,2735466,pv,1512219169
999498,3383329,2640118,pv,1512221380
999498,4280878,2640118,pv,1512221394
999498,3587092,2640118,cart,1512221570
999498,3639501,2640118,pv,1512221761
999498,451747,2640118,pv,1512221790
999498,2256972,982926,pv,1512222353
999498,3560607,982926,pv,1512222367
999498,3995183,982926,cart,1512222461
999498,1112110,4181361,pv,1512304612
999498,3855026,4181361,pv,1512304622
99950,232660,625430,pv,1511571760
99950,3949043,625430,buy,1511572005
99950,232660,625430,pv,1511704184
99950,3949043,625430,pv,1511704202
99950,232660,625430,pv,1511704244
99950,4576100,660942,pv,1511704252
99950,232660,625430,pv,1511704273
99950,970495,5034390,pv,1511919128
99950,1853938,5034390,cart,1511919549
99950,3949043,625430,pv,1511923929
99950,2322300,625430,pv,1511923986
99950,3949043,625430,pv,1511924008
99950,232660,625430,pv,1511948315
99950,3949043,625430,buy,1511948352
99950,232660,625430,pv,1511948501
99950,4229435,1406509,pv,1511951448
99950,3284335,1343555,pv,1511951523
99950,2268470,2125732,pv,1511951667
99950,1853938,5034390,pv,1511952087
99950,3721046,625430,pv,1511952313
99950,5112751,625430,pv,1511952332
99950,3721046,625430,pv,1511952336
99950,956105,625430,pv,1511952365
99950,252151,625430,pv,1511952595
99950,3874441,625430,pv,1511952638
99950,252151,625430,pv,1511952639
99950,1472015,625430,pv,1511952769
99950,923575,3312150,pv,1511957300
99950,2170760,2194744,pv,1511957425
99950,4511917,2565857,pv,1511957604
99950,923575,3312150,pv,1511960052
99950,2416135,685842,pv,1511960428
99950,4001914,625430,pv,1511961524
99950,453988,625430,pv,1511961535
99950,4001914,625430,pv,1511961536
99950,3690370,625430,pv,1511961564
99950,5155411,625430,pv,1511961849
99950,3690370,625430,pv,1511961857
99950,3746926,625430,pv,1511961891
99950,252151,625430,pv,1511961920
99950,3746926,625430,pv,1511961993
99950,3874441,625430,pv,1511962107
99950,3746926,625430,pv,1511962109
99950,232660,625430,pv,1511962235
99950,3949043,625430,pv,1511962274
99950,232660,625430,pv,1511962279
99950,3083865,625430,pv,1511962290
99950,232660,625430,pv,1511962300
99950,3949043,625430,pv,1511962315
99950,232660,625430,pv,1511962316
99950,3321267,625430,pv,1511962321
99950,4001914,625430,pv,1511962347
99950,3721046,625430,pv,1511962393
99950,5112751,625430,pv,1511962492
99950,3721046,625430,pv,1511962493
99950,3746926,625430,pv,1512008070
99950,252151,625430,pv,1512008091
99950,3746926,625430,pv,1512008307
99950,252151,625430,pv,1512008562
99950,3321267,625430,cart,1512008710
99950,252151,625430,pv,1512008715
99950,3690370,625430,pv,1512012737
99950,5155411,625430,pv,1512012948
99950,3690370,625430,pv,1512012990
99950,1352206,625430,pv,1512013031
99950,3690370,625430,pv,1512013071
99950,3949043,625430,pv,1512021686
99950,1054542,3312150,pv,1512038202
99950,4807095,3312150,pv,1512038232
99950,3321267,625430,pv,1512041133
99950,252151,625430,pv,1512041241
99950,3321267,625430,pv,1512041243
99950,3746926,625430,pv,1512041280
99950,3321267,625430,pv,1512041281
99950,496128,3598912,pv,1512044248
99950,1276673,625430,pv,1512044683
99950,676447,3598912,pv,1512044761
99950,1873828,3598912,pv,1512044788
99950,2373881,1851019,pv,1512044882
99950,3321267,625430,buy,1512094456
99950,1296709,1833378,pv,1512218500
99950,1276673,625430,pv,1512290805
99950,3952979,1610764,pv,1512300820
99950,3982502,1343555,pv,1512300872
99950,2236330,4731191,pv,1512301145
99950,3207539,4723396,buy,1512306584
99950,321937,4723396,pv,1512306706
99950,3207539,4723396,pv,1512306761
99950,321937,4723396,pv,1512306815
99950,4338443,4723396,pv,1512306896
99950,1416096,4121590,pv,1512306922
99950,3746926,625430,pv,1512307645
99950,252151,625430,pv,1512307860
99950,2817428,1540741,pv,1512308182
99950,2220508,1540741,pv,1512308236
99950,2817428,1540741,pv,1512308267
99950,2220508,1540741,pv,1512308327
99950,2817428,1540741,pv,1512308445
99950,469700,481876,pv,1512308654
999501,3903800,3818023,pv,1511590073
999501,4192943,4145813,pv,1511604586
999501,2714254,4145813,pv,1511604705
999501,3074497,3002561,pv,1511604715
999501,4951653,3002561,pv,1511604794
999501,3096623,3002561,pv,1511604803
999501,2734598,3002561,pv,1511604898
999501,4570723,285583,pv,1511605011
999501,4418360,1216617,pv,1511656012
999501,2945803,2926020,pv,1511656027
999501,947100,2926020,cart,1511656146
999501,4223203,50601,cart,1511656252
999501,287835,2994558,pv,1511700208
999501,1259225,982926,pv,1511740683
999501,4185428,2994558,pv,1511740747
999501,1489724,2994558,pv,1511740802
999501,5072303,2994558,pv,1511740910
999501,4304986,2994558,pv,1511741031
999501,2510819,3865465,cart,1511741237
999501,4831980,2994558,cart,1511741288
999501,3576072,3002561,cart,1511741335
999501,4116678,2994558,pv,1511742649
999501,3483379,4606718,cart,1511742771
999501,2747285,1080785,pv,1511742855
999501,3515001,3865465,pv,1511742867
999501,1086434,2994558,pv,1511742897
999501,2144935,4847838,pv,1511742943
999501,1670836,3865465,pv,1511742979
999501,2736581,2344159,pv,1511742996
999501,875790,285583,pv,1511743014
999501,3081546,3367924,pv,1511743045
999501,3049033,2891408,cart,1511743135
999501,2510819,3865465,pv,1511747899
999501,3615829,3865465,pv,1511748604
999501,2265268,4112095,pv,1511748862
999501,2510819,3865465,pv,1511749393
999501,744154,2994558,pv,1511749642
999501,4900412,1601543,pv,1511750136
999501,1527512,244923,pv,1511750669
999501,4804023,3529432,pv,1511750677
999501,1527512,244923,pv,1511750692
999501,903087,432523,pv,1511750723
999501,5110278,330316,pv,1511750974
999501,903087,432523,pv,1511751025
999501,3950673,3632786,pv,1511751041
999501,903087,432523,pv,1511751053
999501,2481565,1132465,pv,1511751058
999501,903087,432523,pv,1511751072
999501,2386059,4639855,pv,1511751085
999501,903087,432523,pv,1511751099
999501,3839084,330316,pv,1511751131
999501,903087,432523,pv,1511751186
999501,741798,3099296,pv,1511754048
999501,4836223,3099296,pv,1511754086
999501,4812059,2578647,pv,1511761144
999501,4924904,886203,pv,1511765672
999501,2830950,4606718,pv,1511765686
999501,3033764,1265358,pv,1511766868
999501,2903280,2805193,pv,1511767308
999501,2873199,3865465,pv,1511769184
999501,1676784,3865465,pv,1511769199
999501,798354,3865465,pv,1511769211
999501,1494377,3865465,pv,1511769229
999501,3324258,3865465,pv,1511769274
999501,1670836,3865465,pv,1511769289
999501,2873199,3865465,pv,1511769369
999501,3985336,4606718,cart,1511769490
999501,1248910,4606718,pv,1511769531
999501,3414627,4606718,pv,1511769555
999501,1311675,4606718,pv,1511769570
999501,4650622,4606718,pv,1511769651
999501,4966858,4606718,pv,1511769674
999501,3810173,4606718,pv,1511769728
999501,3201866,2966303,pv,1511770294
999501,3576072,3002561,pv,1511772159
999501,3985336,4606718,pv,1511789852
999501,3483379,4606718,pv,1511789863
999501,3092217,4606718,pv,1511789945
999501,2371439,4606718,pv,1511789967
999501,4921599,4606718,pv,1511790003
999501,658775,4606718,pv,1511790079
999501,3092217,4606718,pv,1511790169
999501,2104274,2520377,pv,1511824145
999501,659768,982926,pv,1511824190
999501,2620130,2479420,pv,1511922539
999501,2412910,2326411,pv,1511922654
999501,709422,4292119,pv,1511922670
999501,373372,4051859,pv,1511930230
999501,3366520,35290,pv,1511930278
999501,1610923,35290,pv,1511930352
999501,4934403,35290,pv,1511930371
999501,340717,2479420,pv,1511946280
999501,1990959,2862133,pv,1511962442
999501,4304986,2994558,pv,1511962651
999501,4185428,2994558,pv,1511962677
999501,3492461,2479420,pv,1511962693
999501,2453685,3664107,cart,1511962840
999501,2826953,35290,pv,1511962886
999501,4909244,2520377,pv,1511962942
999501,724481,1451783,pv,1511962983
999501,4831980,2994558,pv,1511963007
999501,1344814,2331312,pv,1511963036
999501,4116678,2994558,pv,1511963087
999501,5072303,2994558,pv,1511963145
999501,4626824,2640118,pv,1511998679
999501,3287076,2217187,pv,1511998713
999501,409527,3738615,pv,1511998919
999501,3236751,3738615,pv,1511998939
999501,4491442,2331312,pv,1511998966
999501,3702067,35290,pv,1512019224
999501,444854,2306045,pv,1512019293
999501,718351,2306045,pv,1512019359
999501,1929938,2306045,pv,1512019383
999501,3048024,1265358,pv,1512021774
999501,2139899,2394030,pv,1512021853
999501,667792,739426,pv,1512021927
999501,1278980,3138705,pv,1512022091
999501,3428421,181182,pv,1512022162
999501,1950607,3138705,pv,1512022182
999501,3215334,411153,pv,1512022239
999501,4049484,411153,pv,1512022356
999501,3215334,411153,pv,1512022779
999501,4049484,411153,pv,1512022875
999501,4491803,4051859,pv,1512032594
999501,1292489,4292119,pv,1512032612
999501,2174169,4145813,pv,1512179762
999501,2383252,3002561,pv,1512179874
999501,4739853,4145813,pv,1512179917
999501,392705,2479420,pv,1512180002
999501,3911184,4051859,pv,1512180017
999501,727501,3470850,pv,1512180068
999501,2547595,35290,pv,1512180092
999501,527412,2479420,pv,1512180113
999501,3810584,3758834,pv,1512180176
999501,4987032,243423,pv,1512180323
999501,3737984,4639855,pv,1512180369
999501,3379686,1842993,pv,1512193936
999501,4138225,1842993,pv,1512193943
999501,455385,1842993,pv,1512193986
999501,3987280,1842993,pv,1512194024
999501,4211200,1842993,pv,1512194132
999501,2997570,5012555,pv,1512195978
999501,4411587,5012555,pv,1512196025
999501,2997570,5012555,pv,1512196030
999501,2878526,5012555,pv,1512196067
999501,1558342,5012555,pv,1512196235
999501,2878526,5012555,pv,1512196270
999501,1907845,982926,pv,1512196727
999501,1214976,982926,pv,1512196747
999501,787439,982926,pv,1512196804
999501,1388011,982926,pv,1512196821
999501,4777168,982926,pv,1512196844
999501,404494,1320293,pv,1512197175
999501,3194007,1859277,pv,1512199474
999501,2810703,634390,pv,1512203383
999501,850939,982926,pv,1512254886
999501,414097,982926,pv,1512254900
999501,4877555,982926,pv,1512254936
999501,1205446,982926,pv,1512254986
999501,773308,1320293,pv,1512255091
999501,3052748,411153,pv,1512269911
999501,1969548,181182,pv,1512269997
999501,2324770,411153,pv,1512270526
999501,2077123,405755,pv,1512270774
999501,3707158,411153,cart,1512270873
999501,1571980,181182,pv,1512271363
999501,1097927,982926,pv,1512271699
999501,4411587,5012555,pv,1512271711
999501,2394367,982926,pv,1512271877
999501,1131455,411153,pv,1512277812
999501,3197741,1061857,pv,1512277911
999501,4371569,2558244,pv,1512278029
999501,4619933,3189935,cart,1512278332
999501,1634782,3189935,pv,1512278497
999501,3545567,3189935,cart,1512278689
999501,4411587,5012555,pv,1512286744
999501,1558342,5012555,pv,1512286775
999501,3553908,5012555,pv,1512286881
999501,3483379,4606718,pv,1512287037
999501,2356841,5012555,pv,1512287068
999502,4632023,4697972,pv,1511832973
999502,4475830,4697972,pv,1511833021
999502,2827300,672001,pv,1511864940
999502,4299198,3439012,pv,1512043687
999502,2348484,1879194,pv,1512144004
999502,381199,715950,pv,1512269215
999502,3480615,1879194,fav,1512269422
999502,2348484,1879194,pv,1512269452
999502,2632271,1051370,fav,1512269561
999502,381199,715950,pv,1512269567
999502,1805925,1575622,fav,1512269667
999502,3551507,1051370,pv,1512269691
999502,2768504,4082778,pv,1512269706
999502,2799987,1299190,pv,1512269775
999502,1723221,4148053,pv,1512269788
999502,580282,1051370,pv,1512269808
999502,299141,4082778,pv,1512269841
999502,879245,3702593,pv,1512269884
999502,1303722,5071267,pv,1512269966
999502,492152,4756105,pv,1512270003
999502,2325081,411153,pv,1512311626
999512,1285466,2939262,pv,1511539294
999512,753043,3004853,fav,1511539333
999512,2621752,634390,fav,1511601868
999512,3739131,634390,pv,1511601946
999512,3372297,634390,pv,1511601973
999512,1949428,634390,pv,1511602033
999512,4795637,634390,pv,1511602088
999512,3384722,634390,fav,1511610041
999512,545974,4050612,fav,1511610210
999512,3384722,634390,pv,1511610211
999512,3916427,4050612,pv,1511610257
999512,545974,4050612,pv,1511610301
999512,75031,634390,pv,1511610665
999512,3156555,634390,pv,1511610919
999512,4757436,4756105,pv,1511611072
999512,569880,3607361,pv,1511611144
999512,2164473,4181361,pv,1511611246
999512,5114755,4181361,pv,1511611302
999512,2164473,4181361,pv,1511611321
999512,3745188,570735,pv,1511611551
999512,2838991,4756105,pv,1511613048
999512,3780561,982926,pv,1511613122
999512,355589,4801426,pv,1511613143
999512,344782,149192,pv,1511613155
999512,3745188,570735,pv,1511616841
999512,705555,634390,pv,1511619356
999512,3686309,634390,pv,1511619431
999512,3625990,3607361,pv,1511619731
999512,4903707,3607361,pv,1511619787
999512,1390689,634390,pv,1511620326
999512,652916,3340725,pv,1511673372
999512,3047240,3340725,pv,1511673385
999512,373543,4145813,pv,1511690651
999512,823856,903809,pv,1511690780
999512,3975888,4151801,pv,1511699512
999512,2706044,1789614,pv,1511699821
999512,1408491,1789614,pv,1511699871
999512,3984580,4151801,pv,1511699981
999512,4392090,4151801,pv,1511700065
999512,914646,4151801,pv,1511700123
999512,3984580,4151801,pv,1511700318
999512,2164473,4181361,pv,1511707896
999512,355589,4801426,pv,1511708266
999512,275396,2520377,pv,1511708295
999512,2709290,2355072,pv,1511708306
999512,4587230,2355072,pv,1511708318
999512,988034,2355072,pv,1511708421
